"","PlotID","Origin","Density","block","HarvTime","Wei_all_per_m2","PH_max_202304171517","PH_90_202304171517","PH_max_202305031115","PH_90_202305031115","PH_max_202305181131","PH_90_202305181131","PH_max_202305301156","PH_90_202305301156","PH_max_202306121122","PH_90_202306121122","PH_max_202306271027","PH_90_202306271027","CC_m2_202304171517","CC_m2_202305031115","CC_m2_202305181131","CC_m2_202305301156","CC_m2_202306121122","CC_m2_202306271027","CC_rate_202304171517","CC_rate_202305031115","CC_rate_202305181131","CC_rate_202305301156","CC_rate_202306121122","CC_rate_202306271027","PV_m3_202304171517","PV_m3_202305031115","PV_m3_202305181131","PV_m3_202305301156","PV_m3_202306121122","PV_m3_202306271027","PV_ave_202304171517","PV_ave_202305031115","PV_ave_202305181131","PV_ave_202305301156","PV_ave_202306121122","PV_ave_202306271027","ExG_VI_202304171517","ExG_VI_202305031115","ExG_VI_202305181131","ExG_VI_202305301156","ExG_VI_202306121122","ExG_VI_202306271027","VARI_VI_202304171517","VARI_VI_202305031115","VARI_VI_202305181131","VARI_VI_202305301156","VARI_VI_202306121122","VARI_VI_202306271027","GRVI_VI_202304171517","GRVI_VI_202305031115","GRVI_VI_202305181131","GRVI_VI_202305301156","GRVI_VI_202306121122","GRVI_VI_202306271027","NDVI_median_202305031115","NDVI_median_202305181131","NDVI_median_202305301127","NDVI_median_202306121122","NDVI_median_202306271027","GNDVI_median_202305031115","GNDVI_median_202305181131","GNDVI_median_202305301127","GNDVI_median_202306121122","GNDVI_median_202306271027","NDRE_median_202305031115","NDRE_median_202305181131","NDRE_median_202305301127","NDRE_median_202306121122","NDRE_median_202306271027"
"317","B-5-1","Tokachi","standard","M2",5,2414.81481481481,0.0031204223632812,0.0026229858398437,0.157363891601562,0.110511016845703,0.277450561523438,0.193604278564453,0.375717163085938,0.282357788085937,0.342094421386719,0.221176147460938,0.298049926757812,0.205154418945312,0.0006523114449637,0.382655577036473,0.853808077558688,1.03343034626876,1.08940824018654,1.00307922475934,0.000322129108624,0.188965717055048,0.4216336185475,0.510335973466053,0.537979377869897,0.495347765313254,9.10992507939201e-07,0.025669064367787,0.119445188661778,0.211310809362056,0.162021830031853,0.126279644583516,4.49872843426766e-07,0.0126760811692775,0.0589852783514952,0.104351016968916,0.0800107802626433,0.0623603183128472,84.275,75.239603636622,104.511328516135,148.984425104629,151.032961501397,120.423806772662,0.095014111006585,0.185236333557351,0.248160602475863,0.266600511513948,0.281179207827558,0.175090234218229,0.0636721828211189,0.138559344809092,0.186626860618462,0.187165926982838,0.203756590302795,0.131486837607339,0.756097560973766,0.83999999999832,0.830508474574864,0.836734693875843,0.743589743587837,0.644444444443012,0.69491525423611,0.656249999998975,0.666666666664815,0.617021276594432,0.0638297872339067,0.153846153845858,0.142857142856997,0.149999999999813,0.121951219511898
"318","C-4-3","Aomori","sparse","M2",5,2426.96629213483,0.0062942504882812,0.0039466857910156,0.173629760742188,0.134371948242188,0.245819091796875,0.216217041015625,0.3848876953125,0.292748260498047,0.425682067871094,0.247970581054688,0.43414306640625,0.228855133056641,0.0014677007511683,0.403055684261043,0.871956431790844,1.05967782243302,1.17512665661675,1.11341477619298,0.0007412630056405,0.203563476899517,0.440382036258002,0.535190819410617,0.593498311422601,0.562330695046957,3.08980988010955e-06,0.0343523323234959,0.141000100063659,0.233262411931776,0.20111656329294,0.163882449995822,1.56051004045937e-06,0.0173496627896443,0.0712121717493225,0.117809298955442,0.101574021865121,0.0827689141393038,84.6111111111111,76.8920038968613,109.903013157509,150.952763123345,152.766244610557,122.793164593325,0.0747209129248326,0.185673064927747,0.246996440325002,0.277341701132878,0.289890535810999,0.183811279727776,0.0508818163389418,0.138931962970042,0.190321747039757,0.196285149686237,0.213440274953228,0.138959434737181,0.75999999999696,0.833333333331597,0.849999999997875,0.846153846151676,0.772727272725516,0.649999999998375,0.692307692306361,0.696969696968641,0.672131147539882,0.641025641023997,0.0684931506848376,0.142857142856939,0.138461538461325,0.142857142856973,0.147540983606316
"319","C-4-1","Aomori","sparse","M2",5,1987.51560549313,0,0,0.160629272460938,0.113044738769531,0.264091491699219,0.206342315673828,0.420166015625,0.297813415527344,0.415626525878906,0.261012268066406,0.43353271484375,0.264911651611328,0,0.310624770544646,0.696498640776525,0.897024183920122,0.984184239831811,0.903688656352092,0,0.156881197244771,0.351766990291174,0.453042517131375,0.497062747389804,0.456408412299036,0,0.0261801037964342,0.103243509200394,0.191510925528746,0.15612004440307,0.144490077394363,0,0.0132222746446637,0.0521431864648455,0.096722689660983,0.0788485072742778,0.0729747865628097,0,75.1197891577022,110.997657731152,151.994505952013,148.659554937333,123.24682083269,0,0.172588097613887,0.23159449514359,0.279178285030001,0.275878340419135,0.192013381001254,0,0.129570192171845,0.177973706139711,0.197040377356681,0.202922961994348,0.145673758624954,0.743589743587837,0.8139534883702,0.846153846152219,0.83999999999664,0.769230769227811,0.641025641023997,0.678571428570217,0.689655172412604,0.672131147539882,0.63999999999872,0.0649350649349806,0.133333333333111,0.134328358208755,0.146666666666471,0.148148148147874
"320","A-9-3","Tokachi","standard","M4",5,2827.16049382716,0,0,0.201942443847656,0.139774322509766,0.302894592285156,0.243284606933594,0.428924560546875,0.356986999511719,0.433189392089844,0.304141998291016,0.407722473144531,0.286483764648438,0,0.437842554900722,0.950593375104323,1.25679000446139,1.48578588479028,1.39053478718333,0,0.216218545629986,0.469428827212011,0.620637039240194,0.733721424587794,0.686683845522633,0,0.0379257229854711,0.169415792175199,0.32901936776631,0.280735381345214,0.236800977515301,0,0.0187287520915906,0.0836621195926908,0.162478700131511,0.138634756219858,0.116938754328544,0,90.2659194453494,114.615982308025,157.303139349778,155.642058029177,130.749821971001,0,0.2074901364485,0.264152679040959,0.300414894625203,0.298292382288589,0.212244391902914,0,0.154215618205848,0.205405450258689,0.211481039490487,0.22362233594274,0.164703923903312,0.727272727271074,0.83999999999832,0.851851851850274,0.863636363634401,0.809523809519955,0.642857142854847,0.69491525423611,0.696969696968641,0.69230769230503,0.649999999998375,0.0666666666665555,0.132530120481768,0.199999999999778,0.136842105263014,0.145833333333181
"321","B-5-3","Tokachi","standard","M2",5,2567.9012345679,0,0,0.14678955078125,0.113404846191406,0.257926940917969,0.197569274902344,0.422203063964844,0.30328369140625,0.354759216308594,0.245897674560547,0.296218872070312,0.213417053222656,0,0.360784463664964,0.798314285283669,1.02864961140265,1.14288273217009,1.15335131107972,0,0.178165167241957,0.394229276683293,0.507975116742048,0.564386534404984,0.569556203002331,0,0.0272913816603528,0.111375381543375,0.218671205673143,0.180500987659916,0.157449201852436,0,0.0134772255112853,0.0550001884164814,0.10798578057933,0.0891362902024276,0.0777526922728077,0,78.8703829766384,106.239526684641,151.954433106775,155.861900375464,128.138405025626,0,0.179036082830074,0.22445858454042,0.266666171193196,0.29704743842834,0.203684989740787,0,0.134818785142703,0.172696842054441,0.18960910677301,0.216073396769352,0.155488249663617,0.729729729727757,0.827586206895125,0.833333333329861,0.843137254900308,0.782608695650473,0.619047619046145,0.689655172412604,0.661538461537444,0.673469387753728,0.63636363636219,0.0487804878048185,0.136363636363481,0.142857142856997,0.15789473684169,0.129032258064308
"322","A-4-2","Memanbetsu","standard","M2",5,1869.13580246914,0,0,0.189292907714844,0.144676208496094,0.271141052246094,0.211380004882812,0.350334167480469,0.285337066650391,0.314498901367188,0.241294097900391,0.341232299804688,0.219749450683594,0,0.345217662351762,0.602166303940035,0.761720074089323,0.888322330022864,0.919315308418668,0,0.170477857951487,0.29736607601977,0.376158061278678,0.438677693838451,0.453982868354897,0,0.0340225738332516,0.0940492548388906,0.157816182138732,0.138944429454239,0.131914023017404,0,0.0168012710287662,0.0464440764636496,0.0779339171055466,0.0686145330638215,0.0651427274160018,0,79.5457133863208,105.112730089649,155.333541699425,155.288420667907,133.291538205222,0,0.195192315911067,0.231885480415024,0.286421355183208,0.318212292979204,0.225309573374465,0,0.14545297684567,0.177915714777576,0.199752171258086,0.228831649426019,0.167900365720581,0.764705882350692,0.822222222220395,0.836065573769121,0.842105263155679,0.771428571426367,0.647058823528143,0.689655172412604,0.661971830984983,0.666666666665556,0.641025641023997,0.0649350649349806,0.132530120481768,0.13999999999986,0.156626506023908,0.12941176470573
"323","A-4-3","Memanbetsu","standard","M2",5,3140.74074074074,0,0,0.217391967773438,0.144905090332031,0.256439208984375,0.211677551269531,0.335678100585938,0.268630981445312,0.435646057128906,0.23248291015625,0.410507202148438,0.226554870605469,0,0.614605766074,1.04185062351558,1.19741886529622,1.29077427589411,1.27643492077819,0,0.303509020283457,0.514494135069422,0.591317958170973,0.637419395503263,0.630338232483058,0,0.060995395223929,0.172384768247518,0.257001090640951,0.216023659503608,0.187781908309102,0,0.0301211828266316,0.0851282806160583,0.126914118835038,0.106678350372152,0.092731806572396,0,79.1108974753345,110.106649349076,161.525226498632,159.388721681954,126.400264404013,0,0.207105585436141,0.245826792092315,0.290667619589222,0.298244283071907,0.174752663084242,0,0.155152937666708,0.190656778621531,0.207522343934749,0.222859455579222,0.133929065095574,0.777777777776049,0.843137254900308,0.848484848483563,0.851851851848697,0.764705882350692,0.658536585364247,0.703703703702401,0.675675675674763,0.682539682538599,0.629629629628464,0.0684931506848376,0.142857142856986,0.150943396226273,0.164835164834984,0.129032258064308
"324","A-9-1","Tokachi","standard","M4",5,3071.6049382716,0,0,0.174354553222656,0.12188720703125,0.286796569824219,0.235057830810547,0.403724670410156,0.343780517578125,0.44610595703125,0.271969604492187,0.563529968261719,0.232767486572266,0,0.45038651940648,1.03532717003546,1.29255238475853,1.54685325335821,1.25563628973817,0,0.2224130960032,0.511272676560721,0.63829747395483,0.763878149806523,0.620067303574403,0,0.0382505996435239,0.174796433146491,0.314020970200643,0.265252801068485,0.176084361935992,0,0.0188891850091476,0.0863192262451809,0.1550720840497,0.130989037564684,0.0869552404622183,0,81.1130293378179,114.901608343257,155.95359864035,153.799254134536,127.004118612729,0,0.192953181757549,0.266661775397365,0.302408742511498,0.308201190728548,0.210364634220648,0,0.144169225895691,0.206524228735473,0.215133613794732,0.229744194478881,0.161075136060961,0.722222222220216,0.846153846152219,0.857142857139796,0.863636363634401,0.799999999998,0.647058823528143,0.699999999998833,0.701492537312386,0.689655172412604,0.647058823527509,0.0697674418603839,0.133333333333185,0.191011235954842,0.148936170212607,0.138888888888696
"325","C-10-1","Memanbetsu","sparse","M4",5,3016.22971285893,0,0,0.15643310546875,0.117790222167969,0.278671264648438,0.235954284667969,0.5255126953125,0.348145294189453,0.480247497558594,0.308370208740234,0.501556396484375,0.291831970214844,0,0.489893541638532,1.09668673791931,1.31454686951593,1.6581073246314,1.33569915690518,0,0.247420980625521,0.553882190868336,0.663912560361581,0.837427941733033,0.674595533790493,0,0.0398494687501832,0.199420939016515,0.359723832679882,0.346007858201101,0.209962779644231,0,0.0201259943182743,0.100717645967937,0.181678703373678,0.174751443535909,0.106041807901127,0,85.1250908605733,120.063325487372,158.992015448002,149.762122622631,129.093569921211,0,0.19701493788884,0.267225863177957,0.321387497385754,0.321180384298438,0.216512756627917,0,0.144845980061204,0.20694735173367,0.227075210528475,0.238079901000503,0.164050968205448,0.743589743587837,0.83999999999832,0.862068965514269,0.872340425530059,0.799999999997333,0.636363636362479,0.689655172412604,0.709677419353694,0.70491803278573,0.642857142854847,0.064516129032154,0.115789473684089,0.208791208790979,0.166666666666468,0.133333333332889
"326","A-1-4","Tokachi","dense","M1",5,3235.65323565324,0,0,0.175018310546875,0.141044616699219,0.30535888671875,0.22869873046875,0.381675720214844,0.294230651855469,0.440727233886719,0.230964660644531,0.357528686523438,0.210502624511719,0,0.582308290452216,1.13191694172747,1.27988654173663,1.48457692191665,1.30476218176123,0,0.287559649606032,0.558971329248133,0.632042736660063,0.733124405884768,0.644327003338877,0,0.0574754797650224,0.199693866306695,0.290571340779851,0.235237210820877,0.180040729380724,0,0.0283829529703814,0.0986142549662688,0.143492020138198,0.116166523862161,0.0889090021633207,0,79.0199645722217,114.992617011824,160.137417861211,150.488470743533,124.022028716353,0,0.19149597310748,0.252895327943917,0.349428376948608,0.306822929609809,0.180805523871125,0,0.143172006787567,0.196191503547487,0.249632248627668,0.233966678485111,0.140591067725543,0.777777777776049,0.854545454543901,0.854545454543901,0.857142857139796,0.777777777775617,0.659574468083703,0.70909090908962,0.70491803278573,0.689655172412604,0.636363636361708,0.105882352941052,0.146341463414456,0.142857142856997,0.163636363636066,0.142857142856888
"329","D-6-1","Douo","standard","M3",5,2320.98765432099,0,0,0.14056396484375,0.103042602539062,0.241767883300781,0.199850463867187,0.388587951660156,0.28277587890625,0.283134460449219,0.215736389160156,0.468086242675781,0.226753234863281,0,0.381443209332952,0.855567810241336,1.07678291925917,1.21947495324937,0.918619384642423,0,0.188367016954544,0.4225026223414,0.53174465148601,0.60220985345648,0.453639202292555,0,0.0255930624887688,0.127814212479569,0.235033981362855,0.188270886425733,0.127273601856398,0,0.0126385493771697,0.06311812961954,0.116066163635978,0.0929732772472753,0.0628511614105668,0,79.2391403821769,114.32186626295,149.360715135835,145.96823006835,122.441505275354,0,0.187872476582821,0.252765427793141,0.276789795807587,0.270069329356731,0.168194742807281,0,0.138498296161952,0.194409534525985,0.198381005896287,0.20057427951002,0.128080202523274,0.739130434781002,0.836734693875843,0.837837837835573,0.843137254900308,0.743589743587837,0.63999999999872,0.686274509802576,0.674418604649594,0.666666666665278,0.599999999998,0.0588235294116493,0.120879120878988,0.108695652173795,0.148148148147874,0.117647058823183
"330","B-1-2","Aomori","sparse","M1",5,3370.78651685393,0.0050125122070312,0.0034942626953125,0.236808776855469,0.155841064453125,0.313133239746094,0.2584228515625,0.462455749511719,0.325286865234375,0.327423095703125,0.248481750488281,0.336921691894531,0.227584838867188,0.0017286253291538,0.523209406131273,1.13015720904482,1.31012313757813,1.34379172093763,1.22120387926354,0.0008730430955322,0.264247174813774,0.570786469214556,0.661678352312189,0.678682687342236,0.616769635991685,3.05708780559603e-06,0.0562649669209443,0.218995274547468,0.328034729679635,0.22737705161948,0.172876001341312,1.54398374020001e-06,0.0284166499600728,0.110603674013873,0.165674105898805,0.114836894757313,0.0873111117885414,82.4433962264151,74.5923195380804,110.064101336476,157.900441664438,144.400502188067,116.203469400208,0.0836685802106405,0.188281705307096,0.266159993399617,0.350377961676935,0.275906688972511,0.176119151376532,0.0572692676587977,0.139456938631975,0.204069467088044,0.249029572570644,0.209787427434217,0.135253728263495,0.764705882351442,0.83999999999832,0.843749999998682,0.846153846147337,0.764705882350692,0.65714285714098,0.70909090908962,0.69444444444348,0.673469387753728,0.624999999996094,0.111111111110935,0.14942528735615,0.142857142856973,0.156626506023908,0.136363636363326
"331","B-1-3","Aomori","sparse","M1",5,2823.97003745318,0,0,0.161575317382812,0.125477600097656,0.254348754882812,0.207038879394531,0.468719482421875,0.271596527099609,0.298149108886719,0.205001831054688,0.268463134765625,0.180618286132812,0,0.447008054739337,0.976367237627954,1.1302091835746,1.250849014165,1.11778011624396,0,0.225761643807746,0.493114766478765,0.570812718977071,0.631741926345962,0.564535412244425,0,0.0378993129442213,0.154601931407037,0.235264293119512,0.16672644466717,0.117473195347922,0,0.0191410671435461,0.0780817835389076,0.11882035006036,0.0842052750844292,0.0593298966403649,0,76.6416245490759,111.400131284088,159.281657791752,146.610750941679,119.719591597137,0,0.184958312306506,0.245689610053262,0.342426676019617,0.291508031017932,0.173860453200431,0,0.137255903009124,0.188637601697882,0.243654422210912,0.221469399694202,0.134041863083746,0.756097560973766,0.830508474574864,0.838709677418002,0.846153846151676,0.761904761902948,0.647058823527509,0.695652173911531,0.685714285713306,0.67999999999728,0.624999999998698,0.102564102563971,0.146067415730173,0.13513513513477,0.159420289854841,0.138461538461325
"332","B-1-4","Aomori","sparse","M1",5,3051.18601747815,0,0,0.198310852050781,0.143412780761719,0.342399597167969,0.263320922851562,0.411781311035156,0.323936462402344,0.357521057128906,0.244895935058594,0.465248107910156,0.2135009765625,0,0.496375667626688,1.08696377047074,1.31158219302428,1.34433722857573,1.19486949091247,0,0.25069478162964,0.548971601247846,0.662415249002164,0.678958196250368,0.603469439854785,0,0.0502955240826222,0.200284540467493,0.305418612360665,0.220405142067507,0.154940997169891,0,0.0254017798397081,0.101153808316916,0.154251824424578,0.111315728316923,0.0782530288736821,0,77.5666751737098,111.628861847394,158.461188479938,146.499520476507,117.140042515332,0,0.191385686859304,0.25382146120131,0.347718885171218,0.282818734130285,0.161797514885842,0,0.143235076455974,0.194439546381911,0.247213695719509,0.214701051895629,0.12503092314187,0.76923076922929,0.836065573769121,0.849056603771983,0.849056603771983,0.749999999997656,0.653846153844896,0.70491803278573,0.695652173911531,0.678571428570217,0.619047619044671,0.10526315789446,0.153846153845957,0.145833333333181,0.156626506023908,0.136363636363326
"333","D-8-4","Tokachi","dense","M4",5,3277.16727716728,0,0,0.200714111328125,0.128780364990234,0.324851989746094,0.277435302734375,0.447296142578125,0.382541656494141,0.334754943847656,0.228562164306641,0.485130310058594,0.256613922119141,0,0.528689308151186,1.12869965268142,1.44471324155231,1.68119556682778,1.13495678035763,0,0.261081139827746,0.557382544534032,0.713438637803608,0.830220033001371,0.560472484127224,0,0.0470106587801413,0.238863679990203,0.433779233512014,0.239491516733399,0.15492062422376,0,0.0232151401383413,0.117957372834668,0.214211967166427,0.118267415670814,0.0765040119623506,0,83.526338461256,115.408444994388,153.389906456762,147.661985193137,119.74923378992,0,0.194199601626052,0.284365687260724,0.306094201840017,0.284577514673167,0.152082495230607,0,0.143738274539393,0.217969917093967,0.216352700452164,0.213799211492777,0.116823578844299,0.749999999997656,0.849056603771983,0.857142857141327,0.859649122805509,0.743589743587837,0.649999999998375,0.699999999998833,0.710144927535203,0.689655172412604,0.611111111109414,0.0689655172412604,0.135802469135635,0.183673469387568,0.157894736841898,0.12499999999974
"334","A-7-3","Douo","sparse","M3",5,2941.32334581773,0,0,0.179405212402344,0.125534057617188,0.241050720214844,0.201957702636719,0.466110229492188,0.277198791503906,0.446304321289062,0.306658172607422,0.484542846679688,0.258674621582031,0,0.371922081634638,0.860082679952372,1.0633254610484,1.2275101333241,1.25430770798352,0,0.187839435169009,0.434385191895137,0.537033061135554,0.619954612789949,0.633488741405817,0,0.0304242728036181,0.125868770160465,0.230957172235023,0.238797163604307,0.181271153385061,0,0.0153657943452616,0.0635700859396288,0.116645036482335,0.120604628082983,0.0915510875682127,0,78.0986671860911,110.450575025422,152.345130686938,155.202481049782,136.362374113668,0,0.175932209343194,0.241015504396288,0.285226559360727,0.329719002261113,0.253032415067079,0,0.130673100168718,0.184393451800316,0.203730622668213,0.239703822471813,0.191134861830482,0.735849056602385,0.830508474574864,0.846153846152219,0.860465116277069,0.814814814813306,0.647058823527509,0.686274509802576,0.692307692306627,0.688888888887358,0.653846153844896,0.0624999999999023,0.124999999999844,0.139784946236409,0.161290322580385,0.136363636363326
"335","E-8-3","Memanbetsu","dense","M4",5,3008.54700854701,0,0,0.202339172363281,0.144760131835938,0.346954345703125,0.280799865722656,0.433395385742188,0.353733062744141,0.399673461914062,0.219187164306641,0.53216552734375,0.208834838867188,0,0.642102265589843,1.20689221905483,1.4037355141285,1.70033256451034,1.12513476524291,0,0.317087538562885,0.595996157557941,0.69320272302642,0.839670402227327,0.555622106292794,0,0.0669824552804428,0.252808054784626,0.382670608196807,0.246288606982642,0.153417134779965,0,0.0330777556940458,0.12484348384426,0.188973139850275,0.121624003448218,0.0757615480394889,0,83.8319889082329,113.343461995278,150.963832043024,141.060062639584,109.281409414598,0,0.193065127835946,0.281414894504563,0.270651426619436,0.242731019075168,0.113361651778503,0,0.143438230894981,0.21855813881531,0.197257301152421,0.188087030991676,0.0867014012453369,0.767441860463332,0.854545454543901,0.857142857141327,0.854545454543901,0.714285714280612,0.653846153844896,0.709677419353694,0.71428571428458,0.681818181816632,0.578947368419529,0.07865168539317,0.149999999999813,0.182795698924535,0.142857142856939,0.121212121211938
"336","A-6-1","Memanbetsu","standard","M3",5,2555.55555555556,0,0,0.168045043945312,0.130051422119141,0.237045288085938,0.188996124267578,0.299697875976562,0.243644714355469,0.458625793457031,0.21943359375,0.489097595214844,0.203848266601562,0,0.48365388919108,0.92643704464252,1.03915791498822,1.12072332730346,1.06307101756149,0,0.238841426761027,0.457499775132108,0.513164402463319,0.553443618421461,0.524973342005673,0,0.0439502788282843,0.12579293966583,0.19149704073415,0.175388638892331,0.147597144751192,0,0.0217038413966836,0.062119970205348,0.094566439868716,0.086611673527077,0.0728874788894777,0,77.3796487072913,111.235363755684,152.362993267314,150.780329684467,125.058666080302,0,0.180107986753464,0.230310907598338,0.259464982040712,0.277222620716501,0.176925647364164,0,0.133802030608297,0.175538991558772,0.186969858447302,0.204365560106998,0.135428135096155,0.743589743587837,0.836734693875843,0.833333333331597,0.843137254900308,0.761904761902948,0.647058823528143,0.69230769230503,0.671641791043774,0.666666666665432,0.617021276594432,0.0571428571427755,0.128205128204964,0.145833333333181,0.151515151514692,0.12499999999974
"337","B-6-3","Memanbetsu","sparse","M3",5,2953.80774032459,0,0,0.174781799316406,0.130439758300781,0.274101257324219,0.220237731933594,0.364082336425781,0.290255737304688,0.301742553710938,0.202056884765625,0.34027099609375,0.20086669921875,0,0.486757550512093,0.989805196295447,1.15912642076799,1.17636510638974,1.08010533363001,0,0.245837146723279,0.49990161429063,0.585417384226258,0.594123791105927,0.545507744257582,0,0.0423895211633988,0.150284531698741,0.241249715813736,0.16157558151688,0.136094292074806,0,0.0214088490724236,0.0759012786357279,0.121843290815018,0.0816038290489293,0.0687344909468715,0,83.921169621557,109.502022234359,153.503536458733,148.812288437129,121.62320196702,0,0.194717833959123,0.249765598091163,0.26589115490543,0.260962773301514,0.173840471040052,0,0.146206875613243,0.190642109875032,0.193659590313771,0.195009561177559,0.133535246964993,0.743589743587837,0.83999999999832,0.836065573769121,0.846153846147337,0.764705882348443,0.643650793649504,0.695652173911531,0.684210526312188,0.666666666665432,0.619047619046145,0.0555555555554783,0.127659574467949,0.134020618556563,0.147540983606316,0.124999999999805
"338","A-6-2","Memanbetsu","standard","M3",5,2955.55555555556,0,0,0.170829772949219,0.129257202148438,0.264312744140625,0.211240386962891,0.360252380371094,0.278427124023438,0.327285766601562,0.213462066650391,0.462890625,0.211555480957031,0,0.544126790242679,1.05623066129601,1.19653411890866,1.28285704341681,1.19993075473971,0,0.268704587774163,0.521595388294324,0.590881046374647,0.633509651070028,0.592558397402323,0,0.0461610265998425,0.159386499732048,0.250402144954052,0.188941238255397,0.164871858494909,0,0.0227955686912802,0.0787093825837273,0.123655380224223,0.0933043151878504,0.0814182017258809,0,82.5315294297018,114.243923354256,153.641940277445,151.242129665613,124.974191881359,0,0.188582028110711,0.246514658254154,0.269694628580373,0.263302527190579,0.186521876454818,0,0.139955909477888,0.190221434873375,0.195815935193144,0.199800249369486,0.142887776531601,0.733333333331704,0.843137254900308,0.841269841268506,0.846153846150592,0.772727272725516,0.63999999999872,0.699999999998833,0.690140845069451,0.666666666665556,0.624999999998047,0.0555555555554783,0.13513513513477,0.151515151514998,0.150684931506643,0.124999999999805
"339","D-7-3","Aomori","sparse","M3",5,3098.62671660424,0,0,0.193244934082031,0.131732177734375,0.334335327148438,0.244968414306641,0.407112121582031,0.352165222167969,0.355827331542969,0.242943572998047,0.311164855957031,0.189971923828125,0,0.406773611885172,1.00457628578313,1.31124071196242,1.60054889708694,0.976428507419077,0,0.205441218123824,0.507361760496529,0.662242783819403,0.808358028831787,0.493145710817716,0,0.0350965058782301,0.191360080191573,0.367090474116924,0.254135664094969,0.108327541965266,0,0.0177255080193081,0.0966465051472589,0.185399229351982,0.12835134550251,0.0547108797804372,0,81.1846858862194,116.735889418777,149.832028115318,151.914720013738,118.454791700845,0,0.181136412632553,0.268959908252803,0.311513927293965,0.312898614851654,0.147912973780885,0,0.134828784032533,0.206322694493267,0.220461873811784,0.230681415525415,0.112135099458667,0.733333333330889,0.841269841268506,0.852941176469334,0.862068965514269,0.724137931031986,0.644444444443012,0.69491525423611,0.705882352940138,0.69444444444348,0.599999999998667,0.0666666666665777,0.12941176470573,0.162790697674229,0.166666666665278,0.124999999999805
"340","B-6-4","Memanbetsu","sparse","M3",5,2741.57303370787,0,0,0.185882568359375,0.134902954101562,0.270057678222656,0.207245635986328,0.444664001464844,0.276622009277344,0.3218994140625,0.192241668701172,0.325759887695312,0.213912963867188,0,0.465258229902997,0.916838502737168,1.0916373454503,1.15509030850381,1.10930249933335,0,0.234978903991413,0.463049748857155,0.551331992651667,0.583378943688791,0.560253787542096,0,0.0425362129197134,0.135803606466142,0.221604611060802,0.153002467099492,0.150184771487569,0,0.021482935818037,0.0685876800334049,0.111921520737779,0.0772739732825719,0.0758508946906916,0,81.2138394223289,108.590306991941,149.381557812033,152.226168368939,132.155499475442,0,0.185907483900939,0.23874526198264,0.258665450344334,0.261834233182063,0.194613625400282,0,0.138423664316702,0.181901828408536,0.184860731104734,0.194247725498122,0.150281047045402,0.743589743587837,0.833333333331597,0.830508474574864,0.842105263155679,0.777777777776049,0.632653061223199,0.689655172412604,0.677419354837617,0.658536585364247,0.624999999996094,0.0624999999999023,0.124999999999844,0.126213592232887,0.138461538461325,0.124999999999805
"341","B-8-2","Aomori","dense","M3",5,3072.03907203907,3.814697265625e-05,3.814697265625e-05,0.176506042480469,0.129959106445312,0.303123474121094,0.206932067871094,0.443893432617188,0.308456420898438,0.450065612792969,0.276531982421875,0.413177490234375,0.272249603271484,1.63077861240927e-05,0.487290992301642,0.971070264502408,1.156565312804,1.31695864252294,1.29280494596939,8.05322771560135e-06,0.240637527062539,0.479540871359214,0.571143364347656,0.65034994692491,0.638422195540441,6.22092671359738e-10,0.0434150808420294,0.13952963767467,0.24215697193926,0.221681789469395,0.198221367337072,3.07206257461599e-10,0.0214395460948293,0.0689035247776147,0.119583689846548,0.109472488626862,0.0978870949812699,48,77.762258535813,109.367838392135,155.125255056576,152.190151333524,131.5144704552,0.0081967213114754,0.17820021947487,0.243112101088276,0.283076491392886,0.293160496585184,0.20467757848847,0.0050251256281407,0.133789067134886,0.186752314548086,0.201357145324095,0.217434355397631,0.15753278718424,0.749999999998125,0.829787234040788,0.846153846152544,0.854545454543901,0.795918367345314,0.658536585364247,0.687499999998926,0.692307692306627,0.678571428570217,0.647058823525606,0.0714285714284864,0.121212121211938,0.13999999999986,0.146341463414456,0.137772856690738
"342","C-6-1","Tokachi","dense","M3",5,2395.6043956044,0.001861572265625,0.0015045166015625,0.148399353027344,0.116609191894531,0.278160095214844,0.215644836425781,0.451431274414062,0.329440307617188,0.477325439453125,0.2900390625,0.532752990722656,0.279335021972656,0.0002772323641095,0.32489837964076,0.845044964300653,1.03836629979935,1.17568690770453,0.982612739157975,0.0001369048711651,0.160443644267042,0.417306155210199,0.512773481382396,0.580586127261496,0.485240858843444,2.25944058237857e-07,0.0235160066713918,0.122707288609033,0.22785699773148,0.20574278136234,0.159259320353537,1.11577312710053e-07,0.0116128428006873,0.0605961919056953,0.112521974188385,0.101601373512266,0.0786465779523639,76.235294117647,74.3832839632893,109.874981177013,148.52664700466,145.948379622521,123.029335095634,0.0463140586462044,0.178267698029246,0.238653159030687,0.274793449331305,0.28844281731492,0.173121516585767,0.0324189526184538,0.131198760610927,0.183061042557174,0.197139210675228,0.210535169857574,0.131426346544034,0.696969696967585,0.836734693875843,0.836065573769121,0.849056603771983,0.757575757573462,0.631578947366759,0.692307692305917,0.67272727272605,0.674418604649594,0.612903225804475,0.0588235294116782,0.128205128204964,0.131313131312999,0.153846153845957,0.123287671232708
